-62.234050000,57.127466000
-62.004729325,56.876540952
-61.778556821,56.622777111
-61.546615786,56.374354582
-61.300914012,56.139697892
-61.037596816,55.925154566
-60.761034831,55.727783455
-60.475640476,55.543175557
-60.185446269,55.366145121
-59.893822409,55.191479476
-59.604508392,55.013027552
-59.316830672,54.831943314
-59.029274936,54.650662304
-58.741154541,54.470276790
-58.453746454,54.288763453
-58.168672554,54.103600186
-57.888044163,53.911777371
-57.612682633,53.712507877
-57.342193878,53.506662832
-57.075182364,53.296302876
-56.809842275,53.083825071
-56.544308921,52.871591315
-56.276752431,52.661931726
-56.006029188,52.456356485
-55.732796369,52.254127926
-55.460599112,52.050510077
-55.191279587,51.843144510
-54.926726460,51.629776016
-54.670083817,51.406869944
-54.426274460,51.170047863
-54.190949975,50.924847892
-53.961909231,50.673702732
-53.736908310,50.418896158
-53.513350339,50.162821174
-53.286775122,49.909414418
-53.055481293,49.660334669
-52.820504153,49.414704648
-52.585141848,49.169437180
-52.353376023,48.920801286
-52.129166265,48.665391522
-51.915704174,48.400973848
-51.713016249,48.128113987
-51.520328840,47.848070908
-51.333047096,47.564396468
-51.147631538,47.279488197
-50.961783709,46.994865534
-50.773190853,46.712058565
-50.579535089,46.432684397
-50.383254426,46.155147976
-50.188144762,45.876787474
-49.997497777,45.595362681
-49.814607260,45.308869427
-49.641852096,45.016191116
-49.478416123,44.718180300
-49.321943801,44.416418493
-49.169457296,44.112609202
-49.018044031,43.808263308
-48.863888066,43.505297135
-48.704579315,43.205019039
-48.542432475,42.906258793
-48.379416706,42.607967552
-48.217598942,42.309023453
-48.062425786,42.006577471
-47.916200709,41.699767811
-47.781423065,41.387828249
-47.660497993,41.070210254
-47.550395063,40.748630051
-47.446222239,40.425056715
-47.342538571,40.101329887
-47.234489516,39.779045230
-47.118760103,39.459421597
-46.998788376,39.141369526
-46.879951191,38.822891034
-46.765407787,38.502878658
-46.658651797,38.180183833
-46.568978381,37.852294763
-46.500000360,37.519563176
-46.449930245,37.183446340
-46.412874839,36.845583436
-46.381008965,36.507152636
-46.346335116,36.169007890
-46.303265165,35.831866963
-46.253260689,35.495644225
-46.199271092,35.160028840
-46.148262285,34.823947612
-46.105047087,34.486817744
-46.073068104,34.148539212
-46.056060057,33.809117786
-46.063602286,33.469271235
-46.087523748,33.130280742
-46.121297198,32.792081719
-46.161371292,32.454524267
-46.203848436,32.117258414
-46.241114327,31.779379825
-46.270988565,31.440797703
-46.295074305,31.101728993
-46.318494263,30.762608261
-46.347177812,30.423920128
-46.386807578,30.086390850
-46.441493593,29.751009408
-46.510695629,29.418232094
-46.592605302,29.088317910
-46.681475710,28.760220878
-46.772565546,28.432724063
-46.862958109,28.105038042
-46.950201666,27.776499799
-47.033173138,27.446851101
-47.115073463,27.116934596
-47.197540162,26.787159259
-47.281951391,26.457877702
-47.369611739,26.129450458
-47.461440839,25.802169285
-47.557161936,25.476000923
-47.655820584,25.150704163
-47.756219667,24.825938769
-47.857113409,24.501326668
-47.956938020,24.176384353
-48.057882433,23.851788796
-48.160733559,23.527794552
-48.264239687,23.204006720
-48.365950836,22.879656928
-48.463094594,22.553902951
-48.550513068,22.225408653
-48.627289055,21.894302506
-48.694119083,21.561038350
-48.754065913,21.226448293
-48.811041645,20.891327853
-48.869030160,20.556383287
-48.932756632,20.222515022
-49.002846435,19.889899267
-49.077740463,19.558322054
-49.149405696,19.226033574
-49.212719980,18.892118467
-49.262637250,18.556084507
-49.291949620,18.217569741
-49.288188294,17.877750529
-49.257869424,17.539218880
-49.212776617,17.202295847
-49.166114475,16.865599086
-49.128792251,16.527780840
-49.105216539,16.188669134
-49.088931509,15.849138432
-49.070876705,15.509696068
-49.047432642,15.170642939
-49.010224900,14.832755166
-48.947531117,14.498852680
-48.859521944,14.171163934
-48.746231103,13.850902883
-48.609695372,13.539598276
-48.459698444,13.234611431
-48.305279435,12.931788627
-48.150281246,12.629270296
-48.001129545,12.323809441
-47.865092644,12.012308068
-47.735558604,11.698032341
-47.603865123,11.384650155
-47.460219797,11.076583402
-47.296713776,10.778612651
-47.109903780,10.494741710
-46.909330544,10.220485976
-46.699570893,9.953046319
-46.483766046,9.690404297
-46.265687557,9.429647312
-46.050281188,9.166691172
-45.839031953,8.900411471
-45.633332640,8.629786319
-45.430101288,8.357298901
-45.225340220,8.085958767
-45.014621533,7.819227698
-44.794524343,7.560234021
-44.563001429,7.311479701
-44.321194741,7.072665435
-44.072376206,6.841095436
-43.820253226,6.613091971
-43.568342814,6.384860083
-43.319581597,6.153217805
-43.075216743,5.916916342
-42.833700361,5.677704348
-42.591072892,5.439621252
-42.345371889,5.204746630
-42.094501747,4.975445194
-41.835520763,4.755260240
-41.564321408,4.550334528
-41.284746534,4.357035911
-40.999913190,4.171538678
-40.713201789,3.988923831
-40.427896197,3.804131020
-40.146376747,3.613662406
-39.867986432,3.418606748
-39.591208346,3.221259350
-39.313145792,3.025724751
-39.030825152,2.836424256
-38.742802779,2.656065340
-38.447873833,2.487315448
-38.145374737,2.332259945
-37.835886725,2.191655061
-37.523651840,2.057321311
-37.210023634,1.926216562
-36.896252612,1.795461175
-36.583892275,1.661358290
-36.275186754,1.519052941
-35.968336975,1.372789123
-35.661010316,1.227523759
-35.350716142,1.088771044
-35.035480954,0.961799903
-34.714511863,0.850304461
-34.389155920,0.752090641
-34.060733032,0.664408734
-33.730318015,0.584543346
-33.399518847,0.506289805
-33.069070291,0.426589463
-32.739617857,0.342913963
-32.411808218,0.252960082
-32.084870961,0.159876986
-31.757449141,0.068512246
-31.428148094,-0.015813794
-31.096188522,-0.088859805
-30.761511251,-0.147962459
-30.425088381,-0.196255989
-30.087585319,-0.236675428
-29.749510034,-0.272136479
-29.411260629,-0.305898942
-29.073302839,-0.342441256
-28.735833611,-0.383165973
-28.398799699,-0.427428595
-28.061876477,-0.472539064
-27.724687650,-0.515567500
-27.386907915,-0.553616027
-27.048358321,-0.584151706
-26.709026831,-0.604318600
-26.369364487,-0.617461531
-26.029557983,-0.626348426
-25.689693455,-0.633005982
-25.349823968,-0.639370986
-25.009993338,-0.647599418
-24.670234912,-0.658398321
-24.330485658,-0.669488665
-23.990734417,-0.680518237
-23.650971218,-0.691168712
-23.311187087,-0.701120487
-22.971375682,-0.710090072
-22.631535327,-0.717902675
-22.291672720,-0.724682958
-21.951799526,-0.730907049
-21.611923072,-0.736953144
-21.272049223,-0.743142343
-20.932185082,-0.749831638
-20.592334175,-0.757170790
-20.252491244,-0.764873827
-19.912643032,-0.772340853
-19.572772785,-0.778725537
-19.232876845,-0.783503007
-18.892960119,-0.786312766
-18.553033019,-0.787427590
-18.213103163,-0.787272616
-17.873174235,-0.786333329
-17.533246080,-0.785144617
-17.193316675,-0.784414609
-16.853386796,-0.784456056
-16.513457257,-0.785093425
-16.173528009,-0.785902556
-15.833598311,-0.786371529
-15.493668317,-0.785967901
-15.153745198,-0.783776439
-14.813840924,-0.779672312
-14.473959093,-0.774002265
-14.134097075,-0.767211731
-13.794247979,-0.759785888
-13.454402281,-0.752206496
-13.114546306,-0.745101566
-12.774676419,-0.738701462
-12.434801170,-0.732588960
-12.094925844,-0.726479782
-11.755055631,-0.720097893
-11.415196260,-0.713168399
-11.075354295,-0.705425049
-10.735542181,-0.696464530
-10.395752919,-0.686682085
-10.055978841,-0.676383059
-9.716212494,-0.665829003
-9.376445999,-0.655280199
-9.036671992,-0.644976438
-8.696885329,-0.635097803
-8.357093506,-0.625398436
-8.017303309,-0.615642212
-7.677520308,-0.605640275
-7.337750468,-0.595204323
-6.997999619,-0.584168183
-6.658272340,-0.572423986
-6.318568454,-0.560021018
-5.978876725,-0.547290222
-5.639189638,-0.534435484
-5.299500314,-0.521640272
-4.959803313,-0.509051200
-4.620096363,-0.496732556
-4.280384225,-0.484557719
-3.940674839,-0.472306348
-3.600974722,-0.459801328
-3.261290078,-0.446885176
-2.921626246,-0.433434681
-2.581985005,-0.419422770
-2.242362723,-0.404956785
-1.902753780,-0.390180810
-1.563147890,-0.375334866
-1.223537691,-0.360587972
-0.883918039,-0.346061208
-0.544288783,-0.331759979
-0.204654816,-0.317570860
0.134975871,-0.303303411
0.474592578,-0.288707257
0.814188008,-0.273626384
1.153755974,-0.257941957
1.493296216,-0.241666301
1.832814170,-0.224930044
2.172317816,-0.207905423
2.511817075,-0.190793538
2.851323900,-0.173832539
3.190829600,-0.156848950
3.530327847,-0.139717470
3.869821506,-0.122494942
4.209322687,-0.105422016
4.548845863,-0.088791431
4.888408166,-0.072981317
5.228010337,-0.058058429
5.567644433,-0.043878978
5.907301756,-0.030262341
6.246973275,-0.017002585
6.586649676,-0.003868401
6.926318648,0.009456283
7.265954525,0.023587090
7.605555744,0.038532094
7.945131550,0.054050231
8.284728800,0.069092552
8.624394395,0.082480136
8.964140220,0.093531464
9.303968124,0.101598877
9.643867916,0.106026440
9.983796313,0.107143742
10.323725060,0.106359466
10.663652425,0.104983631
11.003580906,0.104028073
11.343510526,0.104042611
11.683439464,0.104974303
12.023367702,0.106138933
12.363296399,0.107160932
12.703226156,0.107690972
13.043155973,0.107445681
13.383083361,0.106215794
13.723006140,0.104015075
14.062923392,0.101051437
14.402836071,0.097596763
14.742747303,0.094002785
15.082660773,0.090628901
15.422576405,0.087481088
15.762492983,0.084434244
16.102409495,0.081379969
16.442326080,0.078333857
16.782242927,0.075317107
17.122160216,0.072350577
17.462077999,0.069441456
17.801996209,0.066582564
18.141914729,0.063760643
18.481833428,0.060960292
18.821752177,0.058166111
19.161670803,0.055356963
19.501586481,0.052214366
19.841499140,0.048762256
20.181411505,0.045278203
20.521326886,0.042119510
20.861247841,0.039645411
21.201175530,0.038330080
21.541105415,0.038614743
21.881032289,0.040021242
