9.209751,1.850215
12.977246,2.107642
16.939126,2.552446
20.877627,3.074941
24.817842,3.663511
28.743003,4.318267
32.646099,5.053384
36.515981,5.906099
40.218706,6.960552
43.988491,8.286045
46.429946,9.418638
47.158628,12.491533
47.546401,16.409634
47.723062,20.297256
47.755796,24.286924
47.704995,28.275972
47.596401,32.230259
47.438999,36.226934
47.239038,40.223369
46.999165,44.203828
46.715845,48.202051
46.387271,52.174521
46.007144,56.090581
45.544263,60.050059
44.961851,63.922085
44.163394,67.718779
43.079604,71.390254
41.590386,74.790376
39.552437,77.603516
36.850630,79.405142
33.725146,79.655898
30.197061,78.900312
27.028745,77.370903
24.977480,75.156563
24.834063,72.186064
25.656196,68.741797
27.450259,66.009785
30.263506,63.877739
33.725537,62.082383
37.346851,60.308184
41.017319,58.154946
44.167388,54.633076
45.606753,50.315098
45.520669,45.641514
43.041362,41.351733
38.647231,39.091855
33.520435,40.200029
30.477812,43.771025
28.635352,47.609961
27.152832,51.264189
25.526523,54.708662
23.323394,57.477363
20.499253,60.089082
17.532168,62.588447
14.430488,65.140303
11.317959,67.664805
8.184678,70.169492
5.032681,72.648950
1.875034,75.086812
-1.310786,77.490728
-4.536060,79.852925
-7.795017,82.141875
-11.097368,84.312324
-14.437676,86.232783
-17.698108,87.453076
-20.625667,87.352314
-23.034265,85.454785
-25.542803,82.348125
-27.205562,79.386528
-28.092739,75.904922
-28.054951,72.508359
-26.862734,69.254106
-24.769758,66.707422
-21.791094,65.014365
-18.475881,64.299194
-14.732527,64.506973
-10.698818,64.919482
-6.568882,65.087197
-2.363799,64.804980
1.791948,64.010156
5.795117,62.746191
9.591211,61.260903
13.364399,59.585449
17.000630,57.611953
20.507681,54.806816
22.551367,50.171953
22.264487,45.762051
20.512344,41.445679
17.185332,38.186885
13.194307,36.279189
8.907725,35.412451
4.769722,35.169980
0.695615,35.142612
-3.308276,35.202075
-7.322671,35.283716
-11.324768,35.338740
-15.281021,35.318901
-19.193804,35.164019
-23.057588,34.773999
-26.666875,33.975317
-29.452480,32.473281
-31.352390,29.773677
-32.501836,26.343794
-33.028462,22.634414
-33.053936,18.848989
-32.633411,15.067935
-31.759497,11.387700
-30.368047,7.979932
-28.395605,5.292949
-25.552432,3.726680
-21.940598,2.724072
-18.108655,2.097329
-14.192148,1.712310
-10.243323,1.497480
-6.289497,1.411196
-2.332534,1.427681
1.669316,1.533491
5.681709,1.722642
